"GroupId","PersonalId","HomePlanet","CryoSleep","Deck","Num","Side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","FirstName","LastName","Transported","Expenditure","DeckNum","IsSoloTraveler","people_in_group","IsSoloChild","TransportedChildWithGroup"
2074,2,"0",0,"D",69,"1","TRAPPIST-1e",23,0,8.99999993164087,4081.00000005053,7.67841421446258e-08,5.03724761900853e-08,15.9999999233654,"Mergas","Alaring",1,4106.0000000327,"4","0",2,"0","0"
2075,1,"1",0,"F",402,"1","55 Cancri e",29,0,270.000000194594,-2.19128543814003e-09,-5.15585527281285e-08,25.0000001879633,342.999999914828,"Janne","Yatters",0,638.000000243636,"6","1",1,"0","0"
2080,1,"1",0,"G",334,"0","TRAPPIST-1e",46,0,429.999999931943,-1.1551345385256e-07,340.000000009309,52.0000001356866,60.9999999633338,"Henryn","Joycerton",0,882.999999924759,"7","1",1,"0","0"
2081,1,"1",0,"F",411,"0","PSO J318.5-22",17,0,7.99999984478305,911.000000179764,-6.51825863483563e-08,4.20326242174963e-08,-2.65442191631347e-07,"Brie","Moodsey",1,918.999999735954,"6","1",1,"1","0"
2082,1,"1",0,"G",335,"0","TRAPPIST-1e",20,0,-7.6950992619786e-08,-5.2082202766173e-08,3.99999987908414,34.9999999472329,768.999999963187,"Carlie","Kirks",0,807.999999660471,"7","1",1,"0","0"
2083,1,"1",0,"F",407,"1","TRAPPIST-1e",24,0,120.999999871532,20.0000000311674,1.43736695275406e-07,67.9999999703185,505.999999960329,"Wen","Gibbsonton",0,714.999999977084,"6","1",1,"0","0"
2084,1,"0",0,"A",16,"0","TRAPPIST-1e",40,0,19.0000000407177,10.0000000240214,1.00000001529541,4758.99999995921,6007.00000000634,"Aston","Boltund",0,10796.0000000456,"1","0",2,"0","0"
2084,2,"0",1,"A",16,"0","TRAPPIST-1e",29.6172045261209,0,-5.84501258549405e-08,-1.59481693234052e-07,2.29791595106819e-07,6.4938670293246e-08,6.93812919859213e-08,"Dyonon","Boltund",1,1.46179738296993e-07,"1","0",2,"0","0"
2085,1,"0",0,"C",72,"0","TRAPPIST-1e",38,0,8.82582189050934e-08,590.000000018335,2639.99999977177,6202.00000003913,98.9999999182466,"Algedia","Unaasor",0,9530.99999983574,"3","1",1,"0","0"
2086,1,"0",0,"A",26,"1","TRAPPIST-1e",65,0,51.0000000508638,4451.00000003236,6.00673377388305e-08,19.9999999065886,396.999999956249,"Marf","Wasterivel",1,4919.00000000612,"1","0",2,"0","0"
2086,2,"0",0,"A",26,"1","TRAPPIST-1e",19,0,3.41235660753433e-08,1342.0000000184,-1.162201810969e-07,151.999999827942,555.999999848042,"Aldera","Wasterivel",1,2049.99999961229,"1","0",2,"0","0"
2087,1,"1",0,"F",408,"1","TRAPPIST-1e",54,0,7.95742346925599e-08,4.72585855090456e-08,871.999999975032,-1.26540073186509e-08,0.999999921251851,"Olliey","Brownings",1,873.000000010462,"6","1",1,"0","0"
2088,1,"1",0,"F",409,"1","55 Cancri e",38,0,3.57571678897915e-08,717.000000106146,9.84607684809724e-08,-9.11534287631469e-09,1.0235898966196e-07,"Eriey","Weaves",0,717.000000333608,"6","0",2,"0","0"
2088,2,"1",0,"G",331,"1","TRAPPIST-1e",40,0,50.9999998986914,-1.86484219498817e-07,0.999999991937933,368.000000142789,509.000000023779,"Len","Weaves",1,928.999999870713,"7","0",2,"0","0"
2089,1,"1",0,"F",412,"0","PSO J318.5-22",21,0,8.76462008300508e-09,1.99999992191738,132.99999992808,9.36317321035801e-08,549.000000025831,"Sonard","Sterreray",0,683.999999978225,"6","1",1,"0","0"
2090,1,"1",0,"F",413,"0","TRAPPIST-1e",22,0,7.99999991394998,-1.27818220977167e-07,800.999999988901,-4.43170777299165e-08,11.9999999336628,"Dia","Watkinsley",1,820.999999664378,"6","1",1,"0","0"
2091,1,"1",0,"F",414,"0","TRAPPIST-1e",33,0,356.000000086163,1337.19664235479,7.26308751667715e-08,244.999999982725,-6.48893427787202e-08,"Arlie","Woodwinez",0,1938.19664243142,"6","1",1,"0","0"
2092,1,"1",0,"D",70,"1","TRAPPIST-1e",18,0,28.9999999777316,-2.18274881070858e-07,2314.99999991999,4.520851400526e-08,0.999999841536516,"Muffs","Blan",1,2344.99999956619,"4","0",5,"0","0"
2092,2,"1",0,"E",153,"1","TRAPPIST-1e",43,0,545.99999987576,-1.07877522496368e-07,41.0000000247184,709.999999864639,5.86917356219729e-08,"Wins","Stpie",0,1296.99999971593,"5","0",5,"0","0"
2092,3,"1",0,"F",496.231937708912,"0","TRAPPIST-1e",13,0,6726.00000004191,-8.66512936734069e-09,1605.00000000145,1266.00000014219,3.39059692144752e-08,"Cray","Stpie",0,9597.00000021079,"6","0",5,"0","0"
2092,4,"1",0,"F",410,"1","TRAPPIST-1e",26,0,1751.00000003868,-5.01891552856284e-08,8.23618668577422e-08,-2.5063063483829e-08,-6.10921777438614e-08,"NONE","NONE",0,1750.99999998469,"6","0",5,"0","0"
2092,5,"1",0,"D",70,"1","TRAPPIST-1e",22,0,2300.00000007902,1.54549672740257e-07,22.0000000910146,256.000000024764,-4.3916864401011e-08,"Jur","Stpie",0,2578.00000030543,"4","0",5,"0","0"
2094,1,"1",1,"F",415,"0","TRAPPIST-1e",21,0,-4.77406437966087e-09,-1.90291506611389e-07,9.20983741887488e-08,3.68616686939027e-08,1.25131807973112e-07,"Lles","Buncy",1,5.90262798647132e-08,"6","1",1,"0","0"
2095,1,"1",0,"F",411,"1","PSO J318.5-22",25,0,-1.02740207219215e-07,11.0000001397524,-8.60996907127223e-09,12.9999999587952,1344.00000007075,"Mabley","Gallencis",0,1368.00000005795,"6","1",1,"0","0"
2096,1,"1",0,"F",412,"1","TRAPPIST-1e",29,0,215.999999856582,10.0000000211797,611.000000172568,593.999999852737,-7.97034172287763e-08,"Milly","Kité",0,1430.99999982336,"6","0",2,"0","0"
2096,2,"1",0,"F",412,"1","TRAPPIST-1e",49,0,1624.00000000646,-1.23816266035623e-07,67.9999999342195,975.797857807241,5.72459777430585e-08,"Weaffs","Kinie",0,2667.79785768135,"6","0",2,"0","0"
2097,1,"0",1,"B",86,"1","55 Cancri e",29,0,7.4254066707598e-08,3.34063034278462e-08,6.39068109788385e-08,-1.20653351860993e-07,-5.63390677139821e-08,"Tetra","Roftfuling",1,-5.42523846069199e-09,"2","1",1,"0","0"
2099,1,"1",0,"D",71,"1","PSO J318.5-22",45,0,9.99999983976852,1094.99999996914,1474.00000008454,2.761441483588e-08,-5.10836358959577e-08,"Cupers","Boste",1,2578.99999986998,"4","1",1,"0","0"
2100,1,"1",0,"F",413,"1","PSO J318.5-22",45,0,1.98821133312637e-08,-1.2631337487699e-07,733.999999751711,3.00000011035226,4.99999998942094,"Garyan","Briggins",1,741.999999745053,"6","1",1,"0","0"
2102,1,"0",0,"C",79,"1","TRAPPIST-1e",30,0,63.0000000345597,9313.99999993336,249.000000045065,2623.99999997486,4537.99999983533,"Giedia","Seadler",0,16787.9999998232,"3","1",1,"0","0"
2104,1,"1",0,"F",414,"1","TRAPPIST-1e",29,0,776.00000005369,-7.01538995097789e-08,3.9999999754373,1.54902472193358e-07,22.999999967624,"Sonard","Bootez",0,803.0000000815,"6","0",2,"0","0"
2104,2,"1",0,"F",196.465205199099,"1","TRAPPIST-1e",26,0,-9.45098849461004e-08,1.45889889817474e-07,-4.13429972984948e-08,-8.9811465954678e-08,-3.6687194577146e-08,"Brinez","Bootez",0,-1.16461652958945e-07,"6","0",2,"0","0"
2105,1,"1",1,"G",335,"1","55 Cancri e",16,0,-1.69789242244375e-07,8.69791157054558e-08,1.67401699872367e-07,3.33447154898498e-08,2.55586397522931e-08,"Benda","Loway",0,1.4349492857559e-07,"7","1",1,"1","0"
2106,1,"1",0,"G",336,"1","55 Cancri e",20,0,1.00000010802243,4.16293809092323e-09,-1.38267913315006e-07,4925.99999994537,0.999999889900206,"Bertle","Calhounez",0,4927.99999980918,"7","1",1,"0","0"
2107,1,"1",0,"G",338,"0","TRAPPIST-1e",33,0,235.000000186391,1.99999981464396,0.999999848225932,649.999999935775,-2.74401241677861e-08,"Sylvin","Haynardy",0,887.999999757596,"7","1",1,"0","0"
2110,1,"1",1,"G",339,"0","TRAPPIST-1e",18,0,-3.33665362241621e-08,-1.58634587791575e-08,-4.35474207317219e-08,-1.37032911794124e-07,8.20195066904787e-08,"Ernice","Joynewtonks",0,-1.47790820838687e-07,"7","1",1,"0","0"
2111,1,"1",0,"F",417,"0","TRAPPIST-1e",24,0,600.00000002238,593.000000012477,1403.99999992645,-7.62468322664138e-08,1.00000004026893,"Beals","Blan",0,2597.99999992533,"6","1",1,"0","0"
2112,1,"1",0,"F",418,"0","TRAPPIST-1e",29,0,859.99999994584,305.000000033923,17.9999998817171,1414.9999999593,-8.86958709384645e-08,"Latsts","Perty",0,2597.99999973208,"6","1",1,"0","0"
2114,1,"0",1,"B",87,"1","55 Cancri e",40,0,1.48199316283655e-07,3.98781213500809e-08,1.68342763492382e-07,-7.71988339243268e-08,-9.16952962281048e-08,"Gollux","Folhal",1,1.87526070973687e-07,"2","1",1,"0","0"
2115,1,"0",1,"D",72,"1","TRAPPIST-1e",27,0,-8.91331785344229e-08,2.05055636540005e-07,2.99638866367275e-08,7.64908978124103e-08,1.23109395736724e-08,"Schird","Oinded",1,2.34688182028392e-07,"4","1",1,"0","0"
2116,1,"1",1,"G",339,"1","TRAPPIST-1e",35,0,-5.18438567260293e-08,1.73936614456313e-07,1.4803480723214e-07,1.44461279177031e-07,-4.78051902237056e-08,"Dellie","Waderoachez",0,3.66783653915749e-07,"7","1",1,"0","0"
2117,1,"0",0,"T",0,"1","TRAPPIST-1e",31,0,-2.73978307074295e-07,8717.999999948,-2.94155618391492e-08,13035.999999881,266.999999947092,"Azet","Rocketedy",0,22020.9999994727,"8","1",1,"0","0"
2118,1,"1",1,"G",340,"0","PSO J318.5-22",26,0,-1.72677793692197e-08,-2.70091368634736e-07,2.93221943882599e-08,-1.60146286368913e-07,-5.58735421518818e-08,"Kene","Macdonadows",0,-4.74056782136491e-07,"7","1",1,"0","0"
2120,1,"1",0,"D",73,"1","TRAPPIST-1e",49,0,-1.25726497349404e-07,6.17038520232831e-08,1057.99999999906,-6.33342104534064e-08,-6.15592726201146e-08,"Prah","Bla",1,1057.99999981014,"4","1",1,"0","0"
2121,1,"1",1,"G",341,"0","TRAPPIST-1e",23,0,1.49436979295642e-07,3.17071788776458e-08,-5.49891414651705e-09,-8.71498223996152e-08,-1.22778661935599e-07,"Timyra","Peterstarks",0,-3.42832403084432e-08,"7","1",1,"0","0"
2123,1,"1",1,"G",342,"0","PSO J318.5-22",23,0,8.438001716342e-08,3.14700153987357e-08,-4.8197959246613e-08,1.06342124630722e-07,3.85252156348267e-08,"Dianya","Johnsondez",0,2.12519413581091e-07,"7","0",2,"0","0"
2123,2,"1",1,"G",342,"0","PSO J318.5-22",14,0,-2.64664714539731e-08,9.16840015228757e-09,1.60672669222811e-08,1.1402020041053e-07,-9.27706862481943e-09,"France","Johnsondez",1,1.03512327406307e-07,"7","0",2,"0","0"
2124,1,"1",0,"G",341,"1","55 Cancri e",21,0,770.000000025901,-2.17022576865878e-08,9.12993068839966e-08,39.9999999510711,1.02982853393444e-08,"Ine","Litthews",0,810.000000056867,"7","1",1,"0","0"
2125,1,"1",0,"G",343,"0","TRAPPIST-1e",18,0,3.6174172556051e-08,1.0000001248115,5.30673146131919e-08,80.0000001018815,825.999999867724,"Stenny","Pagedy",0,907.000000183658,"7","1",1,"0","0"
2126,1,"1",0,"F",415,"1","TRAPPIST-1e",24.9000432253492,0,717.000000104894,-1.27440858752541e-08,1.50255159193766e-07,-7.3387593452766e-08,-1.21588517910777e-07,"Natha","Ricews",0,717.000000047429,"6","1",1,"0","0"
2127,1,"1",0,"F",419,"0","TRAPPIST-1e",19,0,720.99999994031,62.0000001874303,6.99999989800658,-8.8503804123465e-08,1.31156717903443e-07,"Dorice","Bailes",1,790.0000000684,"6","1",1,"0","0"
2128,1,"1",0,"G",344,"0","TRAPPIST-1e",22,0,623.999999905283,-2.28902739056335e-07,-1.43818748706887e-08,-6.26345863374556e-08,185.000000166622,"Artis","Sancockett",0,808.999999765986,"7","1",1,"0","0"
2129,1,"1",0,"F",420,"0","TRAPPIST-1e",17,0,735.999999832596,5.71582116256374e-08,2.00000002740244,19.9999998052487,-3.94560860664808e-08,"Rice","Camerrison",0,757.999999682949,"6","1",1,"1","0"
2130,1,"1",0,"F",421,"0","PSO J318.5-22",13,0,1.00130422457809e-07,1.99999994463113,480.000000042968,10.0000000241531,175.99999995943,"Marine","Oneiles",0,668.000000071313,"6","1",1,"1","0"
2131,1,"1",0,"E",128,"0","TRAPPIST-1e",26,0,1.91072519456984e-08,-2.36768851316195e-07,-1.6163708091044e-08,90.9999998224666,900.000000099191,"Terrie","Mayder",0,990.999999687832,"5","1",1,"0","0"
2133,1,"1",0,"D",74,"1","TRAPPIST-1e",37.3847045172403,0,1053.999999965,-1.86883793400162e-07,43.0000000878048,85.0000000203439,9.44945440296303e-08,"Caish","Chrie",0,1181.99999998076,"4","0",2,"0","0"
2133,2,"1",1,"F",416,"1","TRAPPIST-1e",16,0,-2.63420871476248e-07,-1.63614769985947e-07,7.61964272518704e-08,1.42305055802707e-07,3.67966663248684e-08,"Elfs","Chrie",1,-1.71737492082749e-07,"6","0",2,"0","0"
2134,1,"1",0,"F",422,"0","TRAPPIST-1e",20,0,1145.99999993376,-1.22099229823548e-07,-6.04268520281858e-08,-6.16427405279767e-08,2.99999999364811,"Mes","Pimne",0,1148.99999968324,"6","1",1,"0","0"
2135,1,"1",0,"E",129,"0","TRAPPIST-1e",20,0,74.9999999539057,-1.50066946779734e-07,-8.37491877049256e-08,1544.99999998912,5.12045876558475e-08,"Tin","Monroellynn",0,1619.99999976042,"5","0",2,"0","0"
2135,2,"1",0,"E",129,"0","TRAPPIST-1e",23,0,425.999999914907,-1.28870674607942e-07,362.000000074521,-1.80463955781474e-07,-3.28332869009776e-08,"Aarone","Monroellynn",0,787.99999964726,"5","0",2,"0","0"
2136,1,"1",0,"G",343,"1","TRAPPIST-1e",61,0,1.99999993278895,1.01624201052886e-07,16.9999998282933,867.999999959637,28.0000000674217,"Sallie","Waltonnedy",0,914.999999889765,"7","1",1,"0","0"
2137,1,"1",1,"F",423,"0","TRAPPIST-1e",27,0,7.48559256560095e-08,1.26035302331937e-07,7.53626970604327e-08,-1.82202137487755e-07,-2.80193802550694e-08,"Lopedo","Ruité",1,6.60324073055542e-08,"6","0",3,"0","1"
2137,2,"1",0,"F",423,"0","55 Cancri e",3,0,-1.15833379869465e-07,2.7864000440486e-09,-1.48767430698546e-07,-2.83647545226194e-08,2.53942371406075e-07,"Stoate","Queke",1,-3.62367936405072e-08,"6","0",3,"0","1"
2137,3,"1",0,"F",423,"0","55 Cancri e",4,0,-7.4561033253189e-08,-6.31449140852953e-09,1.08349848696629e-07,1.39906487120794e-07,-6.89833697290737e-08,"Slig","Queke",1,9.83974414266312e-08,"6","0",3,"0","1"
2138,1,"1",1,"G",344,"1","55 Cancri e",13,0,-3.72272234124549e-08,-7.7363551292526e-08,6.6620944458609e-08,-1.20700366114818e-09,3.49015583335555e-08,"Colly","Powery",1,-1.42752755739645e-08,"7","1",1,"1","0"
2139,1,"1",1,"F",417,"1","TRAPPIST-1e",19,0,7.2353922551962e-08,-1.65725825900855e-08,-2.01791546861388e-09,7.30801634239542e-10,7.19277206867528e-09,"Gibil","Razo",1,6.16869981961774e-08,"6","1",1,"0","0"
2140,1,"1",0,"F",424,"0","TRAPPIST-1e",18,0,-1.15739849086608e-09,-6.8972389448677e-08,697.99999986461,2.4345707491708e-07,-2.25993879696453e-07,"Andra","Drakeekss",1,697.999999811943,"6","1",1,"0","0"
2141,1,"1",0,"E",130,"0","55 Cancri e",66,0,-9.4571287675517e-08,-4.98718553520578e-08,1609.99999997626,-7.85414284615995e-08,-4.06751442130564e-09,"Annaha","Rivanseney",1,1609.99999974921,"5","1",1,"0","0"
2142,1,"1",1,"F",418,"1","TRAPPIST-1e",39,0,-1.69803001400849e-08,-1.27683240731994e-08,4.40186499073446e-08,6.86533510552705e-08,-7.54359568925322e-08,"Tostex","Pri",1,7.48741985679865e-09,"6","1",1,"0","0"
2143,1,"1",0,"F",419,"1","TRAPPIST-1e",21,0,5.54178585460867e-08,1432.99999999857,-3.47640538807443e-08,1234.0000000479,2.16750936256016e-08,"Justie","Miltongson",0,2667.0000000888,"6","0",2,"0","0"
2143,2,"1",1,"G",345,"1","TRAPPIST-1e",7,0,3.87333978539937e-08,-1.16217413155328e-07,6.21449808132924e-08,7.02992712485437e-08,1.5404825153373e-07,"Thel","Miltongson",0,2.09008488294232e-07,"7","0",2,"0","0"
2144,1,"1",1,"F",599.9664,"1","TRAPPIST-1e",56,0,-1.65832639460101e-07,-6.14929020633381e-08,-1.53910594127355e-09,-8.52287382610063e-08,1.59312145712525e-07,"Helley","Philliames",0,-1.54781240013194e-07,"6","1",1,"0","0"
2145,1,"1",0,"F",425,"0","TRAPPIST-1e",15,0,1.48086399344118e-07,950.999999851182,127.999999965163,-7.67013867279726e-08,-1.08018056588266e-07,"Karene","Pecketton",0,1078.99999977971,"6","1",1,"1","0"
2147,1,"1",0,"E",155,"1","TRAPPIST-1e",26.8922,0,1145.99999996197,-2.28239939233782e-07,47.0000000606389,4.98513159040325e-08,104.9999999114,"Chon","Ban",1,1297.99999975562,"5","1",1,"0","0"
2148,1,"1",0,"F",420,"1","TRAPPIST-1e",13,0,578.99999994203,225.999999948195,61.0000001198074,1.00000006570119,6.99999994673312,"Ellana","Grahangory",0,874.000000022467,"6","1",1,"1","0"
2149,1,"0",1,"B",89,"1","TRAPPIST-1e",18,0,-2.17231087609976e-08,4.43980269431356e-08,1.78857362648176e-08,-5.11910777042792e-08,-3.68575127472202e-08,"Altares","Persed",1,-4.74879360045438e-08,"2","1",1,"0","0"
2150,1,"1",1,"G",346,"0","PSO J318.5-22",38,0,1.50172230646927e-08,-2.55569361993574e-08,-1.11548194625112e-08,8.23652991270009e-08,-4.37410730746346e-09,"Walley","Prickmantes",0,5.62966592223616e-08,"7","1",1,"0","0"
2152,1,"1",0,"F",426,"0","TRAPPIST-1e",45,0,2137.99999996579,-7.24205711104166e-08,1.6112664966978e-07,658.99999999131,2.1191124049484e-07,"Eulah","Bakericks",0,2797.00000025772,"6","1",1,"0","0"
2153,1,"1",1,"G",347,"0","TRAPPIST-1e",21,0,5.58299944754931e-08,-4.33492410883263e-08,-2.06488733628039e-07,-6.46226345664105e-08,878.313700145477,"Alvia","Daviddley",0,878.313699886846,"7","1",1,"0","0"
2154,1,"1",0,"G",348,"0","TRAPPIST-1e",19,0,77.999999879657,2.52821809451863e-07,1.71651262931765e-08,550.000000046042,-7.44043761539558e-08,"Regana","Barles",0,628.000000121281,"7","1",1,"0","0"
2156,1,"1",0,"F",421,"1","TRAPPIST-1e",49,0,651.000000000406,25.0000000320849,9.30343779516146e-08,848.99999987418,1.99999996312668,"Troya","Cofferson",0,1526.99999996283,"6","1",1,"0","0"
2158,1,"1",0,"F",423,"1","TRAPPIST-1e",21,0,5.59948937115281e-08,820.000000053721,-3.21427809675053e-07,45.0000000099089,-9.08798672268594e-08,"Joyn","Moraleney",1,864.999999707317,"6","1",1,"0","0"
2159,1,"1",0,"F",424,"1","TRAPPIST-1e",18,0,4.03758377617881e-08,402.000000027427,2026.99999986654,7.25358394287235e-08,1.53569440673899e-07,"Hencey","Casez",1,2429.00000016045,"6","1",1,"0","0"
2161,1,"1",1,"F",429,"0","TRAPPIST-1e",43,0,6.44141629590971e-10,1.48207782747339e-07,6.20763873191976e-08,1.34961089832163e-07,7.87596658759348e-08,"Poselk","Sidie",1,4.24649067404226e-07,"6","1",1,"0","0"
2162,1,"1",1,"F",425,"1","PSO J318.5-22",27,0,-1.17347471073435e-07,-4.08982902684882e-08,-5.05510359723848e-08,-1.00265272824171e-07,1.10241842617655e-07,"Ral","Graie",1,-1.98820227520823e-07,"6","0",2,"0","1"
2162,2,"1",0,"F",425,"1","TRAPPIST-1e",0,0,2.1270729271033e-07,-1.14793575368946e-08,-1.14988271942126e-07,1.44059588703572e-07,-1.20234895684514e-07,"Hoces","Graie",1,1.10064356250368e-07,"6","0",2,"0","1"
2163,1,"1",0,"G",349,"0","TRAPPIST-1e",27,0,2.71369708093178e-08,4.30079449291409e-08,6.00000011453987,745.000000146147,21.9999999659554,"Adanne","Mosepherry",0,773.000000296788,"7","1",1,"0","0"
2164,1,"0",1,"B",63,"0","TRAPPIST-1e",21,0,1.03569928586426e-07,-2.22038301494021e-08,-8.96036815249085e-09,-1.30445837162363e-07,-4.72186966720883e-08,"Coxaton","Queldry",1,-1.05258803549918e-07,"2","1",1,"0","0"
2167,1,"1",0,"F",431,"0","PSO J318.5-22",20,0,37.9999999004014,219.999999900016,494.999999969847,1.90227051449993e-08,-1.10913364287602e-08,"Weney","Mckinn",0,752.999999778196,"6","1",1,"0","0"
2168,1,"1",1,"F",427,"1","TRAPPIST-1e",35,0,7.62007363715774e-08,8.29544545231241e-09,-1.36259907186696e-07,2.48782606891951e-08,-1.48092592892796e-08,"Fow","Lacke",1,-4.16947239628912e-08,"6","0",2,"0","0"
2168,2,"1",0,"F",427,"1","TRAPPIST-1e",20,0,212.00000002962,8.77787070608472e-08,990.999999911329,6.32277542583179e-08,12.9999999667255,"Gorice","Lacke",0,1216.00000005868,"6","0",2,"0","0"
2171,1,"1",0,"F",433,"0","TRAPPIST-1e",24,0,388.000000051781,1.2195791663074e-07,7.00000000603896,409.000000067559,3.38109409980695e-08,"Sergia","Camerrison",0,804.000000281148,"6","0",2,"0","0"
2171,2,"1",0,"G",351,"0","TRAPPIST-1e",41,0,2.00000001759145,9.52285300438719e-08,551.000000144821,5576.99999995905,68.0000000138457,"Karene","Camerrison",0,6198.00000023054,"7","0",2,"0","0"
2172,1,"1",0,"G",347,"1","PSO J318.5-22",23,0,-9.52963264733738e-09,774.000000050449,-1.32583156511824e-07,-1.21855760950006e-07,7.34229970618329e-08,"Belly","Barbes",1,773.999999859903,"7","1",1,"0","0"
2173,1,"1",1,"G",352,"0","PSO J318.5-22",27,0,-1.24418956794539e-07,1.48990407370002e-07,-2.84023597345863e-08,1.27547564475984e-07,-1.0233414031219e-07,"Vina","Landolphrey",1,2.13825150046702e-08,"7","1",1,"0","0"
2175,1,"1",1,"G",348,"1","55 Cancri e",58,0,-7.43604699836989e-08,4.91487838813215e-08,-1.52907760575045e-07,-2.64106728078554e-08,-1.22515618556744e-07,"Gabria","Callowery",1,-3.27045738042022e-07,"7","1",1,"0","0"
2177,1,"1",1,"F",435,"0","TRAPPIST-1e",53,0,-1.60900960994628e-08,1.66105456986803e-07,-7.10778072116381e-09,283.892799957672,2.96704908027974e-08,"Clech","Colle",1,283.892800130251,"6","1",1,"0","0"
2179,1,"0",0,"C",80,"1","TRAPPIST-1e",30,0,436.999999786412,3585.00000001055,1.21607036370407e-07,4487.99999997021,280.999999920556,"Eltaird","Dianket",0,8790.99999980934,"3","1",1,"0","0"
2180,1,"1",0,"F",428,"1","55 Cancri e",24,0,0.999999826405887,-8.29474712078034e-08,-9.02476135937191e-09,317.999999930947,246.999999805125,"Coreen","Masquez",0,565.999999470507,"6","1",1,"0","0"
2182,1,"0",0,"B",64,"0","TRAPPIST-1e",31,0,46.0000000452615,1934.99999987385,-9.79293076828926e-08,994.999999920118,1254.0000000442,"Unukath","Tiouserful",0,4229.9999997855,"2","1",1,"0","0"
2183,1,"1",0,"F",429,"1","PSO J318.5-22",46,0,607.000000019482,1.00494847784116e-07,40.9999998908851,334.000000290188,250.999999913717,"Cheeet","Ruity",0,1233.00000021477,"6","0",2,"0","0"
2183,2,"1",0,"F",429,"1","TRAPPIST-1e",20,0,937.999999909578,58.9999999774895,30.9999999410249,12.0000001464505,1.57555913056292e-07,"Prish","Ruity",0,1040.0000001321,"6","0",2,"0","0"
2186,1,"1",1,"G",350,"1","TRAPPIST-1e",20,0,5.25699629739506e-08,1.75230823900246e-09,-1.87061983708853e-07,-1.79449744209216e-07,-6.54157661898601e-08,"Ivanne","Johnsby",0,-3.77605222894977e-07,"7","1",1,"0","0"
2187,1,"1",0,"F",437,"0","TRAPPIST-1e",30,0,-1.09224924688792e-07,235.999999868173,-1.45683899856241e-07,1148.99999989494,8.56850619525718e-08,"Hary","Wiggson",0,1384.99999959389,"6","1",1,"0","0"
2188,1,"1",0,"F",438,"0","55 Cancri e",24,0,3.22007747381821e-09,421.000000158581,1.33497468201571e-07,206.999999958354,62.9999998890261,"Ollip","Hopez",0,691.000000142679,"6","1",1,"0","0"
2189,1,"1",0,"G",354,"0","TRAPPIST-1e",34,0,1.07564717677638e-07,-1.36952131755172e-07,1.74832838951836e-08,627.999999978652,-3.9450769981499e-08,"Nelly","Cruzaley",0,627.999999927297,"7","1",1,"0","0"
2190,1,"1",0,"F",430,"1","TRAPPIST-1e",20,0,1749.99999999935,-3.61365044786826e-08,446.000000159133,2.19937652334519e-08,75.9999999853842,"Allia","Barris",0,2272.00000012972,"6","1",1,"0","0"
2191,1,"1",1,"F",431,"1","TRAPPIST-1e",48,0,-1.49982433321217e-07,-3.00895888947551e-08,7.13202321480895e-08,8.16631163439952e-08,7.70792442696045e-08,"Barkix","Sidie",1,4.99905705457169e-08,"6","1",1,"0","0"
2193,1,"1",0,"F",439,"0","PSO J318.5-22",25,0,9.07165138763389e-08,-1.60116356219199e-07,619.000000064181,-9.0849685607689e-08,70.0000001862838,"Karlen","Singtons",0,689.000000090215,"6","1",1,"0","0"
2194,1,"1",1,"G",352,"1","TRAPPIST-1e",43,0,1.58211801438192e-07,-1.5877265563986e-08,1.49286983082257e-07,-8.30312862725211e-08,-1.40587005429671e-07,"Danie","Blacks",0,6.80032272542707e-08,"7","1",1,"0","0"
2195,1,"1",0,"F",440,"0","TRAPPIST-1e",27,0,3.32876538301204e-08,279.999999927419,119.000000088554,645.999999957606,5.00000004612928,"Naomie","Coleyanglas",1,1050.000000053,"6","1",1,"0","0"
2196,1,"0",0,"B",65,"0","TRAPPIST-1e",47,0,8.66666703579749,32.0000000088394,1.50755060825951e-07,4027.00000011224,1440.00000002122,"Muonin","Veriedeezy",0,5507.66666732885,"2","0",4,"0","0"
2196,2,"0",0,"B",65,"0","55 Cancri e",26,0,26.0000000635551,4586.99999988134,-8.14627067696591e-08,101.999999960312,1.48030706943838e-07,"Zinonon","Veriedeezy",1,4714.99999997178,"2","0",4,"0","0"
2196,3,"0",1,"B",65,"0","TRAPPIST-1e",37,0,-2.07775177985732e-08,-1.69230655287071e-07,-8.24382062438324e-08,1.5345779644964e-09,-2.8058955264915e-08,"Genubi","Veriedeezy",1,-2.98970756629895e-07,"2","0",4,"0","0"
2196,4,"0",0,"B",65,"0","55 Cancri e",42,0,4.53972112774655e-08,1180.0000001634,-8.99878468291499e-08,2677.00000000344,282.999999829106,"Alrairk","Veriedeezy",0,4139.99999995135,"2","0",4,"0","0"
2198,1,"1",0,"E",156,"1","55 Cancri e",61,0,5.69619019104682e-08,654.000000000662,902.000000085085,-2.13092877531658e-08,67.9999999785959,"Joela","Franey",1,1624.0000001,"5","1",1,"0","0"
2200,1,"1",0,"F",442,"0","TRAPPIST-1e",29,0,1442.99999990101,1107.9999998911,47.0000000172101,9.51721522398261e-08,-8.02940253186143e-08,"Grawk","Prité",0,2597.9999998242,"6","1",1,"0","0"
2201,1,"0",0,"D",75,"1","55 Cancri e",32,0,-1.19866348013566e-07,1967.99999988168,13.0000000566807,1050.99999988386,269.946699871598,"Suhelik","Subateful",1,3301.94669957395,"4","1",1,"0","0"
